Id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag
114911,1678997,47,20,single,rented,no,Civil_engineer,Uluberia,West_Bengal,12,13,0
4033,9046485,63,3,single,rented,yes,Statistician,Unnao,Uttar_Pradesh,3,12,0
185044,4734936,31,1,single,rented,yes,Librarian,Ongole,Andhra_Pradesh,1,10,0
116811,228774,60,10,single,rented,yes,Graphic_Designer,Tiruvottiyur,Tamil_Nadu,6,12,0
42223,268562,51,19,single,rented,no,Official,Pondicherry,Puducherry,6,14,0
86114,1415711,40,5,single,rented,no,Microbiologist,Hindupur,Andhra_Pradesh,5,10,1
106259,5393575,22,1,single,rented,yes,Firefighter,Motihari[34],Bihar,1,13,0
46770,8924886,63,14,single,rented,no,Fashion_Designer,Rajkot,Gujarat,13,12,0
76855,3333641,42,6,single,norent_noown,yes,Air_traffic_controller,Anand,Gujarat,6,10,0
83570,2041208,63,6,single,rented,no,Mechanical_engineer,Kochi,Kerala,6,12,0
66540,8353567,55,14,single,owned,no,Financial_Analyst,Vellore,Tamil_Nadu,3,12,0
105170,1736074,64,3,single,rented,no,Analyst,Kharagpur,West_Bengal,3,11,0
71856,5294937,53,8,married,rented,no,Mechanical_engineer,Belgaum,Karnataka,8,12,1
124684,5736165,57,1,single,rented,no,Engineer,Nagaon,Assam,1,10,0
3884,4488415,33,15,single,rented,no,Secretary,Saharsa[29],Bihar,7,11,0
99476,332177,70,20,single,rented,no,Secretary,Sikar,Rajasthan,7,13,0
97899,7002478,38,20,married,rented,no,Secretary,Sambalpur,Odisha,5,13,0
69936,4262611,57,0,single,rented,no,Aviator,Gopalpur,West_Bengal,0,10,1
26696,8410820,34,15,single,rented,yes,Surveyor,Dindigul,Tamil_Nadu,13,11,0
88183,3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
56224,9846056,28,12,single,rented,no,Analyst,Noida,Uttar_Pradesh,12,13,0
219670,4766549,32,19,single,rented,no,Microbiologist,Surendranagar_Dudhrej,Gujarat,6,12,0
240247,702472,41,19,single,owned,no,Chef,Alwar,Rajasthan,7,11,0
99467,7251288,68,9,single,rented,no,Lawyer,Kirari_Suleman_Nagar,Delhi,3,13,0
154930,6094306,37,7,single,rented,no,Computer_hardware_engineer,Chinsurah,West_Bengal,7,12,0
116296,2143466,51,15,single,rented,yes,Design_Engineer,Baranagar,West_Bengal,6,13,0
121367,2264409,48,13,single,rented,no,Engineer,Karimnagar,Telangana,13,13,0
231195,1853215,38,1,married,rented,no,Surgeon,Raiganj,West_Bengal,1,14,0
128282,6451557,40,7,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,7,14,0
217380,8091017,60,18,single,norent_noown,no,Civil_servant,Bhagalpur,Bihar,10,12,0
78303,2453544,47,10,single,rented,no,Architect,Bharatpur,Rajasthan,5,14,0
184085,2122622,59,8,single,rented,no,Chemical_engineer,Dhanbad,Jharkhand,8,14,0
130719,8259419,36,12,single,rented,yes,Police_officer,Berhampur,Odisha,5,14,0
2981,1151169,78,14,married,rented,yes,Hotel_Manager,Solapur,Maharashtra,13,14,0
161005,5722719,71,1,single,rented,no,Technology_specialist,Kumbakonam,Tamil_Nadu,1,14,0
78495,7450859,57,17,single,rented,yes,Geologist,Mysore[7][8][9],Karnataka,7,14,0
144987,1343772,76,20,single,rented,no,Analyst,Bhimavaram,Andhra_Pradesh,10,12,0
60202,8057748,46,6,single,rented,yes,Geologist,Rajkot,Gujarat,4,11,1
9489,508609,34,20,single,rented,no,Flight_attendant,Pimpri-Chinchwad,Maharashtra,9,10,0
184333,3239090,68,17,single,owned,no,Comedian,Amravati,Maharashtra,13,11,0
21501,5195681,53,1,married,rented,yes,Politician,Begusarai,Bihar,1,14,0
133853,5001124,46,11,single,owned,yes,Analyst,Hazaribagh,Jharkhand,11,11,0
107931,2302129,25,0,single,owned,no,Analyst,Junagadh,Gujarat,0,13,0
64854,137594,52,10,single,rented,yes,Technical_writer,Sagar,Madhya_Pradesh,7,10,1
209131,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,1
248528,1062388,44,13,single,rented,no,Hotel_Manager,Chennai,Tamil_Nadu,7,10,1
141206,4306831,49,17,single,rented,no,Biomedical_Engineer,Katihar,Bihar,6,12,0
176943,2848384,77,19,single,rented,no,Computer_operator,Shimla,Himachal_Pradesh,5,10,0
6910,44231,54,13,married,rented,no,Chemical_engineer,Tirupati[21][22],Andhra_Pradesh,4,12,0
87421,8325446,58,1,single,rented,yes,Statistician,Bhavnagar,Gujarat,1,13,0
77174,3304937,63,19,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,14,13,0
90853,3611839,55,20,single,rented,no,Civil_servant,Aurangabad[39],Bihar,10,12,0
170742,7695399,49,6,single,rented,yes,Computer_hardware_engineer,Deoghar,Jharkhand,6,11,0
240272,7512268,36,13,single,rented,no,Official,Aizawl,Mizoram,7,10,0
183112,2334618,60,10,single,rented,no,Geologist,Jodhpur,Rajasthan,3,11,0
115029,3167295,32,5,single,rented,yes,Chef,Mirzapur,Uttar_Pradesh,4,12,0
244178,8262882,48,3,single,rented,yes,Technology_specialist,Srinagar,Jammu_and_Kashmir,3,14,0
63912,7220808,71,1,single,rented,no,Financial_Analyst,Belgaum,Karnataka,1,10,0
238849,5139402,35,7,single,rented,yes,Politician,Siwan[32],Bihar,7,10,0
34787,7123769,47,15,single,owned,no,Computer_hardware_engineer,Asansol,West_Bengal,9,12,0
156367,5895669,42,9,single,rented,no,Financial_Analyst,Begusarai,Bihar,9,11,0
8899,5216436,41,4,single,rented,no,Politician,Khandwa,Madhya_Pradesh,4,12,0
235164,734226,39,12,single,rented,no,Secretary,Ambattur,Tamil_Nadu,6,13,0
210974,7922894,22,9,single,rented,yes,Computer_operator,Anantapuram[24],Andhra_Pradesh,8,11,0
118587,4974476,43,18,single,rented,no,Army_officer,Ranchi,Jharkhand,3,10,0
213317,8329200,29,14,single,rented,no,Drafter,Bhopal,Madhya_Pradesh,6,12,0
225357,4888465,66,19,single,rented,no,Aviator,Bettiah[33],Bihar,11,11,0
3683,1853650,56,15,single,rented,no,Chemical_engineer,Nanded,Maharashtra,6,10,0
122407,2829317,46,13,single,rented,no,Physician,Parbhani,Maharashtra,7,11,0
188549,8161703,34,2,married,rented,yes,Civil_servant,Siwan[32],Bihar,2,11,0
248113,1101281,59,8,single,rented,no,Analyst,Madanapalle,Andhra_Pradesh,5,11,0
111682,2478951,41,3,single,rented,no,Web_designer,Aizawl,Mizoram,3,13,0
165047,1599131,68,4,married,owned,no,Microbiologist,Rajpur_Sonarpur,West_Bengal,4,11,0
141201,267623,32,16,single,rented,no,Lawyer,Tirunelveli,Tamil_Nadu,5,13,0
211442,6911597,48,12,single,rented,no,Microbiologist,Unnao,Uttar_Pradesh,4,13,0
24808,1623798,44,14,single,rented,no,Microbiologist,Singrauli,Madhya_Pradesh,5,13,0
135778,8035749,64,16,single,rented,no,Lawyer,Kalyan-Dombivli,Maharashtra,10,11,0
247009,5183210,33,10,single,norent_noown,no,Scientist,Bally,West_Bengal,5,13,0
249700,4795190,23,10,married,rented,no,Technician,Malda,West_Bengal,10,11,0
136215,4295071,42,12,single,norent_noown,no,Chemical_engineer,Dhanbad,Jharkhand,5,10,0
75879,1818927,69,8,single,rented,no,Technical_writer,Mirzapur,Uttar_Pradesh,8,13,0
242219,2040012,23,1,married,rented,yes,Artist,Avadi,Tamil_Nadu,1,12,0
105957,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,0
39522,3773977,69,13,single,rented,no,Analyst,Davanagere,Karnataka,7,13,0
24206,4790996,62,16,single,rented,yes,Computer_operator,Motihari[34],Bihar,10,11,0
7619,9846056,28,12,single,rented,no,Analyst,Noida,Uttar_Pradesh,12,13,0
204761,1857913,64,16,single,owned,yes,Computer_hardware_engineer,Sultan_Pur_Majra,Delhi,6,11,0
182328,7053218,61,0,single,norent_noown,no,Surveyor,Uluberia,West_Bengal,0,12,0
100582,7009156,36,20,married,rented,no,Aviator,Pallavaram,Tamil_Nadu,10,12,0
67016,4647997,42,18,married,rented,no,Magistrate,Cuttack,Odisha,5,12,0
103791,3477314,61,14,single,rented,no,Magistrate,Proddatur,Andhra_Pradesh,5,12,0
221965,8694543,29,14,single,rented,no,Scientist,Gwalior,Madhya_Pradesh,4,11,1
23823,5178562,28,9,single,rented,no,Magistrate,Bulandshahr,Uttar_Pradesh,9,12,0
67660,2681565,46,11,single,rented,no,Firefighter,Akola,Maharashtra,11,14,0
188562,2074419,37,1,single,rented,no,Analyst,Kozhikode,Kerala,1,11,0
153764,5199470,28,16,single,rented,no,Politician,Kakinada,Andhra_Pradesh,4,14,0
122863,752752,76,3,single,rented,no,Physician,Ahmedabad,Gujarat,3,12,1
226307,765345,61,1,single,rented,no,Psychologist,Aurangabad,Maharashtra,1,12,0
192124,4644109,52,14,single,rented,no,Dentist,Karaikudi,Tamil_Nadu,6,14,0
21762,3562528,58,9,single,rented,no,Microbiologist,Madanapalle,Andhra_Pradesh,9,11,0
111140,3245048,38,8,single,rented,yes,Psychologist,Bharatpur,Rajasthan,8,13,0
190594,6170073,78,18,single,rented,yes,Army_officer,Sasaram[30],Bihar,8,13,0
138699,2071504,31,5,single,rented,no,Consultant,Rajkot,Gujarat,5,10,0
93787,7155409,77,12,single,rented,no,Chartered_Accountant,Arrah,Bihar,10,13,0
32395,7433875,32,12,single,rented,yes,Fashion_Designer,Chennai,Tamil_Nadu,11,10,1
59311,3858660,73,6,single,rented,yes,Statistician,Udupi,Karnataka,6,11,0
92075,854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0
193477,268562,51,19,single,rented,no,Official,Pondicherry,Puducherry,6,14,0
874,7625659,51,6,single,rented,no,Dentist,Jorhat,Assam,6,12,0
169498,4189025,66,15,single,rented,no,Artist,Medininagar,Jharkhand,12,14,0
30640,3376799,24,6,single,rented,no,Computer_hardware_engineer,Moradabad,Uttar_Pradesh,6,13,0
189311,9446738,55,2,single,rented,no,Design_Engineer,Mira-Bhayandar,Maharashtra,2,10,0
130733,6816226,43,13,single,rented,yes,Drafter,Mumbai,Maharashtra,4,13,0
49072,7932482,34,11,single,rented,no,Air_traffic_controller,Thrissur,Kerala,11,14,0
234675,8502157,60,7,single,rented,no,Civil_engineer,Durg,Chhattisgarh,6,14,0
39870,9834012,50,7,single,rented,no,Dentist,Kozhikode,Kerala,4,14,0
158301,4387681,49,0,single,rented,no,Official,Bulandshahr,Uttar_Pradesh,0,10,0
89143,4110405,22,4,single,rented,yes,Lawyer,Srikakulam,Andhra_Pradesh,4,10,0
131526,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
213293,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
76118,7533473,70,12,single,norent_noown,yes,Software_Developer,Ambattur,Tamil_Nadu,4,14,0
139328,2915841,52,7,single,rented,no,Economist,Gorakhpur,Uttar_Pradesh,3,12,0
103619,938587,44,7,single,rented,no,Economist,Jamshedpur,Jharkhand,7,10,0
170645,8280318,60,5,single,rented,no,Software_Developer,South_Dumdum,West_Bengal,5,11,0
17771,9785950,45,6,single,rented,no,Petroleum_Engineer,Bhopal,Madhya_Pradesh,6,12,0
197242,667366,26,8,single,rented,yes,Architect,Nandyal,Andhra_Pradesh,8,13,0
219916,2845909,66,14,single,rented,no,Biomedical_Engineer,Dharmavaram,Andhra_Pradesh,5,12,0
214269,6503458,55,17,single,rented,no,Web_designer,Bhusawal,Maharashtra,9,13,1
23775,8212954,70,7,single,rented,no,Surveyor,Bardhaman,West_Bengal,5,14,0
16078,9331890,68,5,single,rented,no,Police_officer,Adoni,Andhra_Pradesh,5,14,1
210469,8891745,58,11,single,rented,yes,Air_traffic_controller,Gwalior,Madhya_Pradesh,9,11,0
237560,1705780,41,19,single,rented,no,Scientist,Jamalpur[36],Bihar,14,14,1
69451,9192811,28,2,single,norent_noown,yes,Chemical_engineer,Khammam,Telangana,2,12,0
3898,1138928,46,0,single,rented,no,Scientist,Dharmavaram,Andhra_Pradesh,0,13,0
23359,6142261,44,17,single,rented,yes,Surgeon,Tirupati[21][22],Andhra_Pradesh,5,13,0
210010,8007329,77,9,single,rented,yes,Architect,Hospet,Karnataka,9,13,0
165770,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
186916,380853,71,16,married,rented,no,Financial_Analyst,Akola,Maharashtra,6,10,0
195264,5364976,73,13,single,rented,no,Artist,Anantapuram[24],Andhra_Pradesh,3,10,0
128560,4301546,66,12,single,rented,yes,Analyst,Karawal_Nagar,Delhi,8,11,0
39321,5037199,77,14,single,rented,no,Web_designer,Ulhasnagar,Maharashtra,7,13,0
198244,7810957,48,5,single,rented,yes,Design_Engineer,Kollam,Kerala,5,11,1
207023,1047915,23,4,single,rented,yes,Artist,Dhule,Maharashtra,4,11,1
106591,9482759,67,19,single,rented,no,Psychologist,Kulti,West_Bengal,12,12,0
233836,1808795,26,14,single,rented,yes,Petroleum_Engineer,Tumkur,Karnataka,9,12,0
196784,8570568,40,6,single,rented,no,Technician,Nangloi_Jat,Delhi,6,10,0
183997,1462402,48,4,single,rented,no,Engineer,Malda,West_Bengal,4,11,0
128948,2955309,29,17,single,rented,yes,Hotel_Manager,Khammam,Telangana,12,11,0
199123,7675013,24,17,single,rented,yes,Economist,Hazaribagh,Jharkhand,14,13,0
238088,4261923,72,2,single,rented,no,Scientist,Jalna,Maharashtra,2,14,1
56035,4949034,22,16,single,rented,yes,Physician,Eluru[25],Andhra_Pradesh,14,12,0
44489,7932994,57,18,single,rented,yes,Chemical_engineer,Bellary,Karnataka,12,11,0
193052,4297791,54,9,single,rented,no,Scientist,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
198334,204151,66,0,single,rented,no,Microbiologist,Nanded,Maharashtra,0,13,0
226545,298395,39,9,single,rented,no,Psychologist,Karaikudi,Tamil_Nadu,9,11,0
205776,9756211,45,8,single,rented,yes,Politician,Bhusawal,Maharashtra,8,10,1
91205,1024065,24,13,single,rented,no,Technician,Karaikudi,Tamil_Nadu,10,10,0
45864,271512,54,5,single,owned,yes,Design_Engineer,Vijayawada,Andhra_Pradesh,5,14,0
197735,2503612,25,18,single,rented,no,Microbiologist,Saharanpur,Uttar_Pradesh,6,11,1
151041,6218391,55,20,single,rented,yes,Chartered_Accountant,Haldia,West_Bengal,5,13,0
210256,6706172,41,16,single,rented,no,Chartered_Accountant,Howrah,West_Bengal,6,10,0
226421,5093372,77,18,single,rented,no,Computer_hardware_engineer,Amroha,Uttar_Pradesh,6,10,0
57559,6891271,45,9,single,rented,no,Computer_operator,Bidhannagar,West_Bengal,9,10,0
69635,1165669,76,8,single,rented,yes,Army_officer,Parbhani,Maharashtra,8,12,0
105967,2653051,37,2,single,rented,yes,Technology_specialist,Solapur,Maharashtra,2,11,0
176507,6004185,36,1,single,rented,yes,Chartered_Accountant,Begusarai,Bihar,1,13,0
178363,3902265,26,5,single,rented,no,Computer_hardware_engineer,Korba,Chhattisgarh,3,14,0
92279,3508614,32,11,single,rented,no,Economist,Jhansi,Uttar_Pradesh,8,13,0
115129,9758182,33,9,single,rented,no,Civil_engineer,Chennai,Tamil_Nadu,7,11,0
64247,4176341,59,9,single,rented,no,Magistrate,Siliguri,West_Bengal,8,10,0
139028,5757407,68,6,single,rented,no,Flight_attendant,Rewa,Madhya_Pradesh,6,14,0
94115,8514407,43,1,single,rented,no,Surveyor,Begusarai,Bihar,1,13,1
193535,7475292,33,3,single,rented,no,Designer,Mango,Jharkhand,3,10,0
68591,6360531,50,14,single,rented,yes,Drafter,North_Dumdum,West_Bengal,8,13,0
16495,7020077,63,9,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,9,13,1
126786,6944312,44,13,single,rented,no,Microbiologist,Vijayanagaram,Andhra_Pradesh,7,10,0
91372,4791888,69,13,single,rented,no,Chemical_engineer,Rajpur_Sonarpur,West_Bengal,3,12,0
231852,1672856,65,3,single,rented,no,Artist,Junagadh,Gujarat,3,11,0
198733,4301546,66,12,single,rented,yes,Analyst,Karawal_Nagar,Delhi,8,11,1
118400,5733421,22,1,single,rented,no,Software_Developer,Bareilly,Uttar_Pradesh,1,14,0
212086,7710784,61,19,single,rented,yes,Graphic_Designer,Raurkela_Industrial_Township,Odisha,3,10,1
39400,3956822,65,5,single,rented,yes,Chemical_engineer,Surat,Gujarat,3,14,0
100273,1999332,56,1,single,rented,no,Graphic_Designer,Bulandshahr,Uttar_Pradesh,1,10,0
114842,3565306,68,0,single,rented,yes,Drafter,Giridih,Jharkhand,0,14,0
99335,550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
115810,4859415,23,13,single,rented,no,Geologist,Bhilwara,Rajasthan,10,13,0
143687,4386483,37,0,single,rented,no,Secretary,New_Delhi,Delhi,0,11,0
39991,7961712,41,10,single,rented,no,Official,Tinsukia,Assam,10,14,1
34083,4399912,29,9,single,rented,no,Architect,North_Dumdum,West_Bengal,9,10,1
132830,1296942,26,13,married,norent_noown,no,Chemical_engineer,Mehsana,Gujarat,5,11,0
36256,8371074,78,11,single,norent_noown,yes,Architect,Kollam,Kerala,5,13,0
64519,7091843,60,20,single,rented,no,Biomedical_Engineer,Chittoor[28],Andhra_Pradesh,3,13,0
90896,2180261,78,1,single,rented,yes,Analyst,Anantapuram[24],Andhra_Pradesh,1,12,0
100294,871215,68,19,single,rented,yes,Financial_Analyst,Shivpuri,Madhya_Pradesh,6,11,0
173177,4147754,21,18,single,rented,no,Police_officer,Kolkata,West_Bengal,8,12,0
165176,9181312,31,5,single,rented,no,Architect,Dhule,Maharashtra,5,13,0
159345,1821163,44,10,single,rented,no,Drafter,Bhimavaram,Andhra_Pradesh,10,10,0
113070,2204194,32,17,single,rented,no,Chef,Raurkela_Industrial_Township,Odisha,7,10,0
161952,326455,27,20,single,rented,no,Drafter,Asansol,West_Bengal,3,14,0
41107,2313571,73,16,single,rented,yes,Microbiologist,Hosur,Tamil_Nadu,7,14,0
212292,7325901,74,12,single,rented,yes,Magistrate,Khammam,Telangana,12,13,0
138184,1475128,33,4,single,rented,yes,Technician,Miryalaguda,Telangana,4,10,0
248913,825213,62,3,single,rented,no,Architect,Kakinada,Andhra_Pradesh,3,11,1
32296,5566617,39,15,single,rented,no,Petroleum_Engineer,Nellore[14][15],Andhra_Pradesh,7,13,0
78507,5867006,21,3,single,rented,no,Technology_specialist,Miryalaguda,Telangana,3,11,0
7414,3672369,60,12,single,rented,no,Computer_operator,Hazaribagh,Jharkhand,6,12,1
220023,7297718,70,11,single,rented,no,Librarian,Ambarnath,Maharashtra,11,13,1
203729,7243585,57,15,single,rented,yes,Surveyor,Maheshtala,West_Bengal,9,11,0
20360,4465809,25,6,single,rented,no,Architect,Amaravati,Andhra_Pradesh,4,12,0
141871,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
133806,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,0
158288,3730091,24,17,single,rented,no,Surgeon,Arrah,Bihar,4,13,0
179604,6634248,34,12,single,rented,no,Comedian,Moradabad,Uttar_Pradesh,9,13,0
106820,5563521,26,4,single,rented,no,Analyst,Rourkela,Odisha,4,13,0
39984,4762371,72,18,single,rented,no,Comedian,Medininagar,Jharkhand,5,12,0
39348,6170073,78,18,single,rented,yes,Army_officer,Sasaram[30],Bihar,8,13,0
225928,6423490,32,10,single,rented,yes,Army_officer,Erode[17],Tamil_Nadu,10,10,0
25330,6438478,64,6,single,rented,yes,Air_traffic_controller,Akola,Maharashtra,6,10,0
198997,9267569,48,11,single,rented,no,Dentist,Ghaziabad,Uttar_Pradesh,11,12,1
152646,3220675,42,6,single,rented,yes,Psychologist,Hubli–Dharwad,Karnataka,4,12,0
133238,3846302,66,14,single,rented,yes,Petroleum_Engineer,Bhatpara,West_Bengal,6,11,0
67846,9840303,24,4,single,owned,no,Aviator,Gudivada,Andhra_Pradesh,4,11,0
72126,5888261,78,6,single,rented,no,Physician,Adoni,Andhra_Pradesh,3,10,0
244261,703895,32,20,single,rented,yes,Comedian,Miryalaguda,Telangana,6,11,1
207885,7566971,59,10,single,rented,no,Dentist,Mehsana,Gujarat,7,12,0
231740,9725427,79,0,single,norent_noown,no,Economist,Karaikudi,Tamil_Nadu,0,14,0
182648,7691997,48,18,single,rented,yes,Scientist,Alappuzha,Kerala,8,12,1
251417,9186259,67,18,single,rented,no,Police_officer,Dehri[30],Bihar,10,12,0
2743,271512,54,5,single,owned,yes,Design_Engineer,Vijayawada,Andhra_Pradesh,5,14,0
93414,1955543,22,6,married,rented,yes,Police_officer,Kollam,Kerala,6,14,0
29157,7804453,77,14,single,rented,yes,Surgeon,Orai,Uttar_Pradesh,3,14,0
26920,1797876,76,20,single,norent_noown,no,Mechanical_engineer,Erode[17],Tamil_Nadu,11,14,0
212153,2607355,56,7,single,rented,no,Air_traffic_controller,Jorhat,Assam,7,14,0
235963,9809958,25,9,single,rented,yes,Computer_hardware_engineer,Siwan[32],Bihar,8,12,1
82348,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
19920,3295759,41,16,single,rented,no,Consultant,Anantapur,Andhra_Pradesh,9,11,0
56635,6892122,68,4,single,rented,no,Technology_specialist,Kharagpur,West_Bengal,4,13,0
153307,6135332,35,17,single,rented,no,Industrial_Engineer,Vellore,Tamil_Nadu,7,11,0
6378,4724398,78,6,single,owned,no,Statistician,Belgaum,Karnataka,3,11,0
107441,5236105,23,7,married,rented,no,Web_designer,Shimla,Himachal_Pradesh,7,13,0
62658,1623798,44,14,single,rented,no,Microbiologist,Singrauli,Madhya_Pradesh,5,13,0
62446,7571507,74,17,single,rented,no,Official,Sambalpur,Odisha,3,12,0
151378,2436026,50,4,single,rented,yes,Lawyer,Karimnagar,Telangana,4,10,0
188182,9912721,57,14,single,rented,no,Chemical_engineer,Muzaffarnagar,Uttar_Pradesh,5,14,0
101599,1537266,78,13,single,rented,no,Web_designer,Coimbatore,Tamil_Nadu,9,12,0
249080,4799144,38,16,single,rented,no,Flight_attendant,Madurai,Tamil_Nadu,3,10,0
250468,4056954,77,17,single,rented,yes,Civil_servant,Kanpur,Uttar_Pradesh,7,12,0
151723,8056757,42,18,single,rented,no,Official,Unnao,Uttar_Pradesh,3,13,0
89788,7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14,1
71702,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0
173094,9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0
107578,7712137,34,5,single,rented,yes,Official,Pune,Maharashtra,5,11,0
140046,8726324,52,14,single,rented,no,Analyst,Guntur[13],Andhra_Pradesh,9,10,0
63229,9811019,39,13,single,rented,no,Psychologist,Barasat,West_Bengal,9,11,0
81992,4968665,72,11,single,owned,yes,Design_Engineer,Eluru[25],Andhra_Pradesh,3,13,0
38025,8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,0
7432,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
232701,2561585,76,18,single,rented,no,Economist,Bhubaneswar,Odisha,7,11,0
158742,277326,45,9,single,rented,no,Economist,Medininagar,Jharkhand,9,13,0
214186,2940001,49,7,single,rented,no,Architect,Ballia,Uttar_Pradesh,5,12,0
102821,9480069,64,2,single,rented,no,Chartered_Accountant,Thoothukudi,Tamil_Nadu,2,10,0
168634,7374419,43,13,single,rented,yes,Chef,Allahabad,Uttar_Pradesh[5],9,13,0
42737,4791888,69,13,single,rented,no,Chemical_engineer,Rajpur_Sonarpur,West_Bengal,3,12,0
72136,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
157625,5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
1766,1028915,44,13,single,rented,yes,Official,Dewas,Madhya_Pradesh,6,13,0
1618,1043629,48,2,single,rented,no,Microbiologist,Tiruppur,Tamil_Nadu,2,11,0
49778,6204281,66,11,single,rented,no,Architect,Darbhanga,Bihar,11,10,0
59781,8918340,28,13,single,rented,no,Firefighter,Kalyan-Dombivli,Maharashtra,10,14,0
11114,9910903,26,15,single,rented,yes,Consultant,Panihati,West_Bengal,3,11,0
250373,4648623,60,9,single,norent_noown,no,Web_designer,Berhampur,Odisha,9,12,0
218381,9294545,35,4,single,rented,no,Analyst,Dewas,Madhya_Pradesh,4,13,0
174017,6161265,34,8,single,rented,yes,Civil_engineer,Malda,West_Bengal,4,10,0
111819,1906089,27,14,single,rented,no,Computer_hardware_engineer,Nagpur,Maharashtra,5,13,1
107998,9643150,24,13,single,rented,no,Comedian,Indore,Madhya_Pradesh,6,14,0
249754,3592760,22,15,single,rented,no,Microbiologist,Khammam,Telangana,11,12,1
608,4143099,21,3,single,rented,no,Technology_specialist,Visakhapatnam[4],Andhra_Pradesh,3,11,0
182530,8005797,58,5,single,rented,yes,Surveyor,Shivpuri,Madhya_Pradesh,5,14,0
94465,4932490,25,8,single,rented,yes,Surgeon,Alappuzha,Kerala,8,10,0
210498,133768,50,20,single,rented,no,Lawyer,Chandrapur,Maharashtra,10,12,1
237376,5032087,23,11,single,rented,yes,Comedian,Buxar[37],Bihar,11,10,0
207719,6772070,28,19,single,rented,no,Consultant,Durgapur,West_Bengal,10,13,0
78872,8306358,47,15,single,rented,no,Petroleum_Engineer,Raurkela_Industrial_Township,Odisha,14,12,0
190291,7374419,43,13,single,rented,yes,Chef,Allahabad,Uttar_Pradesh[5],9,13,0
121448,9238134,78,2,single,rented,no,Chef,Erode[17],Tamil_Nadu,2,11,0
175703,7046794,23,7,married,rented,no,Designer,Mehsana,Gujarat,6,13,0
149480,7021987,41,13,single,rented,yes,Physician,Imphal,Manipur,8,12,0
246582,26989,72,17,single,rented,yes,Architect,Kota[6],Rajasthan,5,13,0
145707,4297196,37,4,married,rented,yes,Chemical_engineer,Maheshtala,West_Bengal,4,11,0
238321,8102873,61,13,single,rented,yes,Microbiologist,Hyderabad,Telangana,8,11,0
196647,4060312,53,9,single,rented,no,Drafter,Kolhapur,Maharashtra,8,12,0
248843,4570117,52,17,single,rented,no,Scientist,Mango,Jharkhand,6,10,0
178526,8693161,53,5,married,rented,yes,Industrial_Engineer,Proddatur,Andhra_Pradesh,3,10,1
226289,2846600,21,15,single,rented,no,Statistician,Gurgaon,Haryana,8,13,0
202755,1297490,77,10,married,rented,no,Graphic_Designer,Shahjahanpur,Uttar_Pradesh,7,14,0
236855,4187007,50,17,single,rented,no,Technology_specialist,Unnao,Uttar_Pradesh,10,12,0
184419,702863,77,10,single,rented,no,Civil_engineer,Orai,Uttar_Pradesh,9,14,0
27816,2175522,64,1,single,rented,no,Librarian,Mangalore,Karnataka,1,13,0
49329,3469231,42,12,single,rented,no,Surgeon,Rohtak,Haryana,12,14,0
110310,8603352,43,12,single,rented,no,Drafter,Narasaraopet,Andhra_Pradesh,4,10,0
42212,4931330,22,14,single,rented,yes,Firefighter,Noida,Uttar_Pradesh,5,10,0
247319,674289,30,13,single,rented,yes,Magistrate,Kharagpur,West_Bengal,9,13,1
158926,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
199315,423074,54,16,single,rented,no,Software_Developer,Nizamabad,Telangana,14,11,1
247529,7672364,32,9,single,rented,no,Software_Developer,Bongaigaon,Assam,7,12,0
13345,4022253,53,6,single,rented,yes,Civil_engineer,Katihar,Bihar,6,10,0
181180,8811537,39,14,single,rented,no,Analyst,Moradabad,Uttar_Pradesh,7,10,0
24912,587478,44,0,single,rented,no,Flight_attendant,Mahbubnagar,Telangana,0,14,0
40796,5126123,41,1,single,rented,no,Psychologist,Malda,West_Bengal,1,12,1
